crashkey,date_id,time_id,holiday_id,location_id,road_id,outcome_id,vehicle_id,gender_id,person_id,age_id,crash_count,fatality_count
15727,D1196,T586,H2,L172,R19,O1,V1,G2,P2,A48,1,1
15728,D1196,T848,H1,L897,R32,O3,V1,G1,P1,A41,1,2
15729,D1196,T848,H1,L897,R32,O3,V1,G2,P2,A11,1,2
15730,D1196,T498,H1,L123,R18,O1,V2,G1,P4,A70,1,1
15731,D1196,T128,H1,L903,R32,O1,V1,G1,P1,A8,1,1
15732,D1196,T241,H2,L879,R32,O1,V1,G1,P2,A92,1,1
15733,D1196,T271,H2,L107,R23,O1,V1,G1,P4,A54,1,1
15734,D1196,T946,H2,L172,R32,O1,V1,G1,P3,A54,1,1
15735,D1196,T115,H1,L897,R36,O1,V1,G1,P2,A42,1,1
15736,D1196,T116,H2,L897,R36,O2,V1,G1,P1,A36,1,1
15737,D1196,T403,H1,L897,R32,O1,V1,G1,P1,A72,1,1
15738,D1196,T286,H1,L897,R18,O2,V1,G2,P2,A30,1,1
15739,D1196,T199,H2,L123,R54,O3,V1,G2,P1,A23,1,2
15740,D1196,T199,H2,L123,R54,O3,V1,G1,P2,A68,1,2
15741,D1196,T105,H2,L879,R32,O1,V1,G1,P1,A48,1,1
15742,D1196,T105,H2,L897,R32,O2,V1,G1,P5,A1,1,1
15743,D1196,T105,H1,L879,R19,O1,V1,G2,P8,A48,1,1
15744,D1196,T135,H2,L172,R36,O1,V1,G1,P3,A43,1,1
15745,D1196,T136,H2,L879,R32,O2,V1,G1,P2,A25,1,1
15746,D1196,T136,H2,L897,R32,O1,V1,G2,P2,A83,1,1
15747,D1196,T291,H1,L172,R32,O3,V1,G1,P2,A13,1,2
15748,D1196,T291,H1,L172,R32,O3,V1,G1,P2,A8,1,2
15749,D1196,T1007,H2,L897,R15,O1,V1,G2,P2,A23,1,1
15750,D1196,T189,H2,L897,R32,O1,V1,G1,P2,A12,1,1
15751,D1196,T281,H1,L903,R36,O1,V1,G1,P5,A21,1,1
15752,D1196,T191,H1,L879,R19,O1,V1,G1,P2,A33,1,1
15753,D1197,T640,H1,L172,R32,O1,V1,G1,P2,A42,1,1
15754,D1197,T522,H2,L897,R32,O2,V1,G1,P1,A33,1,1
15755,D1197,T115,H2,L123,R15,O1,V1,G2,P2,A93,1,1
15756,D1197,T411,H2,L172,R19,O2,V1,G1,P3,A41,1,1
15757,D1197,T116,H1,L107,R15,O4,V1,G1,P1,A62,1,2
15758,D1197,T116,H1,L107,R15,O4,V1,G2,P2,A95,1,2
15759,D1197,T635,H2,L172,R32,O2,V1,G2,P1,A13,1,1
15760,D1197,T178,H1,L897,R32,O1,V1,G1,P1,A58,1,1
15761,D1197,T120,H2,L879,R36,O2,V1,G1,P3,A8,1,1
15762,D1197,T1500,H2,L897,R18,O2,V1,G2,P2,A71,1,1
15763,D1197,T362,H2,L897,R32,O2,V2,G1,P1,A30,1,1
15764,D1197,T261,H2,L897,R79,O1,V1,G1,P3,A4,1,1
15765,D1197,T291,H2,L123,R18,O2,V1,G2,P2,A42,1,1
15766,D1197,T159,H2,L897,R36,O1,V2,G1,P4,A89,1,1
15767,D1197,T983,H2,L903,R15,O1,V1,G1,P1,A67,1,1
15768,D1197,T399,H1,L172,R15,O1,V1,G1,P1,A17,1,1
15769,D1198,T590,H2,L897,R18,O1,V8,G1,P4,A29,1,1
15770,D1198,T963,H2,L107,R18,O3,V1,G1,P2,A2,1,2
15771,D1198,T963,H2,L107,R18,O3,V1,G1,P1,A72,1,2
15772,D1198,T1527,H2,L897,R23,O1,V1,G1,P1,A69,1,1
15773,D1198,T195,H2,L879,R32,O2,V1,G1,P3,A72,1,1
15774,D1198,T146,H1,L107,R17,O1,V1,G2,P1,A22,1,1
15775,D1198,T260,H2,L172,R36,O1,V1,G2,P4,A97,1,1
15776,D1198,T643,H1,L897,R32,O2,V1,G2,P2,A89,1,1
15777,D1198,T120,H2,L879,R32,O5,V1,G2,P2,A92,1,3
15778,D1198,T120,H2,L879,R32,O5,V1,G2,P2,A2,1,3
15779,D1198,T120,H2,L879,R32,O5,V1,G1,P1,A69,1,3
15780,D1198,T155,H2,L172,R19,O4,V5,G2,P5,A19,1,2
15781,D1198,T155,H2,L172,R19,O4,V5,G1,P5,A9,1,2
15782,D1198,T136,H2,L172,R32,O1,V1,G1,P3,A19,1,1
15783,D1198,T190,H2,L897,R19,O1,V1,G2,P1,A67,1,1
15784,D1199,T271,H1,L879,R32,O2,V1,G1,P2,A39,1,1
15785,D1199,T169,H2,L897,R36,O1,V1,G2,P4,A45,1,1
15786,D1199,T635,H1,L897,R32,O2,V1,G1,P1,A17,1,1
15787,D1199,T120,H2,L879,R19,O2,V1,G1,P3,A59,1,1
15788,D1199,T120,H2,L879,R32,O2,V1,G1,P1,A80,1,1
15789,D1199,T1393,H2,L172,R17,O1,V1,G1,P5,A26,1,1
15790,D1199,T123,H2,L903,R19,O1,V1,G1,P2,A53,1,1
15791,D1199,T262,H2,L123,R19,O2,V2,G2,P1,A51,1,1
15792,D1199,T750,H2,L172,R36,O1,V1,G2,P4,A83,1,1
15793,D1199,T174,H2,L897,R23,O4,V5,G2,P2,A61,1,2
15794,D1199,T174,H2,L897,R23,O4,V5,G2,P2,A83,1,2
15795,D1199,T256,H2,L172,R32,O1,V1,G2,P2,A39,1,1
15796,D1199,T399,H2,L107,R15,O1,V1,G1,P4,A51,1,1
15797,D1200,T873,H2,L897,R36,O7,V1,G1,P1,A44,1,3
15798,D1200,T873,H2,L897,R36,O7,V1,G1,P1,A22,1,3
15799,D1200,T873,H2,L897,R36,O7,V1,G1,P2,A70,1,3
15800,D1200,T426,H2,L903,R15,O3,V1,G1,P1,A69,1,2
15801,D1200,T426,H2,L903,R15,O3,V1,G1,P2,A8,1,2
15802,D1200,T331,H2,L897,R15,O1,V1,G1,P1,A58,1,1
15803,D1200,T184,H2,L879,R32,O2,V2,G1,P1,A95,1,1
15804,D1200,T210,H2,L897,R32,O4,V2,G1,P1,A5,1,2
15805,D1200,T210,H2,L897,R32,O4,V2,G2,P2,A26,1,2
15806,D1200,T526,H2,L903,R32,O1,V1,G1,P3,A54,1,1
15807,D1200,T135,H2,L107,R15,O1,V1,G1,P3,A10,1,1
15808,D1200,T137,H2,L172,R36,O2,V8,G1,P3,A71,1,1
15809,D1200,T296,H2,L897,R18,O2,V2,G1,P1,A6,1,1
15810,D1200,T1041,H2,L107,R32,O2,V1,G1,P1,A3,1,1
15811,D1200,T562,H2,L172,R18,O4,V1,G1,P3,A56,1,2
15812,D1200,T562,H2,L172,R18,O4,V1,G1,P8,A56,1,2
15813,D1200,T192,H2,L897,R36,O1,V1,G1,P2,A2,1,1
15814,D1200,T399,H2,L879,R32,O5,V1,G2,P2,A83,1,3
15815,D1200,T399,H2,L879,R32,O5,V1,G1,P1,A40,1,3
15816,D1200,T399,H2,L879,R32,O5,V1,G1,P2,A85,1,3
15817,D1200,T437,H2,L107,R23,O1,V1,G1,P3,A66,1,1
15818,D1200,T876,H2,L123,R15,O5,V1,G2,P2,A44,1,3
15819,D1200,T876,H2,L123,R15,O5,V1,G1,P2,A69,1,3
15820,D1200,T876,H2,L123,R15,O5,V1,G1,P1,A2,1,3
15821,D1201,T1470,H2,L107,R15,O2,V1,G2,P2,A39,1,1
15822,D1201,T359,H2,L879,R32,O1,V2,G1,P1,A20,1,1
15823,D1201,T1339,H2,L172,R36,O1,V1,G1,P1,A45,1,1
15824,D1201,T105,H2,L879,R32,O2,V2,G2,P1,A30,1,1
15825,D1201,T643,H2,L897,R36,O2,V8,G1,P1,A89,1,1
15826,D1201,T806,H2,L172,R36,O1,V1,G1,P1,A28,1,1
15827,D1201,T1164,H2,L897,R18,O1,V1,G1,P3,A3,1,1
15828,D1201,T155,H2,L897,R36,O1,V1,G2,P4,A34,1,1
15829,D1201,T214,H2,L107,R15,O1,V1,G1,P1,A45,1,1
15830,D1201,T123,H2,L897,R15,O1,V1,G2,P1,A39,1,1
15831,D1201,T123,H2,L879,R32,O2,V1,G1,P1,A37,1,1
15832,D1201,T253,H2,L897,R19,O1,V1,G1,P4,A24,1,1
15833,D1201,T112,H2,L897,R19,O1,V1,G1,P1,A40,1,1
15834,D1201,T445,H2,L172,R32,O1,V1,G2,P1,A15,1,1
15835,D1202,T114,H2,L172,R19,O1,V1,G1,P1,A26,1,1
15836,D1202,T224,H2,L123,R79,O2,V1,G1,P4,A41,1,1
15837,D1202,T935,H2,L172,R15,O1,V2,G1,P1,A50,1,1
15838,D1202,T633,H2,L903,R15,O2,V1,G2,P1,A43,1,1
15839,D1202,T226,H2,L172,R18,O1,V1,G1,P1,A42,1,1
15840,D1202,T226,H2,L879,R18,O4,V1,G1,P2,A81,1,2
15841,D1202,T226,H2,L879,R18,O4,V1,G2,P2,A42,1,2
15842,D1202,T1426,H2,L172,R18,O1,V1,G1,P1,A40,1,1
15843,D1202,T241,H2,L879,R32,O1,V1,G1,P1,A50,1,1
15844,D1202,T169,H2,L879,R18,O5,V1,G1,P1,A51,1,3
15845,D1202,T169,H2,L879,R18,O5,V1,G1,P2,A48,1,3
15846,D1202,T247,H2,L172,R32,O10,V5,G2,P2,A72,1,6
15847,D1202,T247,H2,L172,R32,O10,V5,G1,P1,A72,1,6
15848,D1202,T247,H2,L172,R32,O10,V5,G1,P2,A2,1,6
15849,D1202,T247,H2,L172,R32,O10,V5,G1,P1,A33,1,6
15850,D1202,T105,H2,L879,R23,O1,V1,G1,P3,A24,1,1
15851,D1202,T105,H2,L879,R32,O2,V1,G2,P1,A65,1,1
15852,D1202,T643,H2,L897,R18,O1,V1,G1,P1,A15,1,1
15853,D1202,T120,H2,L879,R23,O2,V1,G1,P3,A17,1,1
15854,D1202,T136,H2,L879,R19,O4,V1,G2,P1,A67,1,2
15855,D1202,T136,H2,L879,R19,O4,V1,G1,P1,A72,1,2
15856,D1202,T233,H2,L897,R32,O1,V1,G1,P3,A71,1,1
15857,D1202,T566,H2,L897,R32,O1,V1,G1,P1,A44,1,1
15858,D1202,T317,H2,L107,R15,O1,V1,G1,P3,A24,1,1
15859,D1202,T112,H2,L879,R18,O1,V1,G2,P1,A17,1,1
15860,D1202,T112,H2,L879,R32,O1,V1,G1,P1,A32,1,1
15861,D1202,T112,H2,L879,R32,O1,V1,G1,P1,A33,1,1
15862,D1202,T1528,H2,L107,R15,O1,V1,G2,P1,A10,1,1
15863,D1202,T405,H2,L107,R36,O1,V1,G1,P1,A30,1,1
15864,D1203,T234,H2,L897,R32,O1,V1,G2,P3,A16,1,1
15865,D1203,T224,H2,L769,R36,O3,V1,G2,P1,A31,1,2
15866,D1203,T224,H2,L769,R36,O3,V1,G2,P2,A31,1,2
15867,D1203,T225,H2,L903,R18,O2,V1,G1,P2,A40,1,1
15868,D1203,T184,H2,L879,R32,O1,V1,G1,P1,A7,1,1
15869,D1203,T131,H2,L769,R32,O2,V1,G1,P1,A25,1,1
15870,D1203,T403,H2,L897,R19,O1,V1,G1,P1,A72,1,1
15871,D1203,T169,H2,L879,R32,O1,V1,G1,P3,A42,1,1
15872,D1203,T151,H2,L897,R32,O2,V1,G1,P1,A61,1,1
15873,D1203,T105,H2,L107,R15,O1,V1,G1,P3,A60,1,1
15874,D1203,T136,H2,L879,R15,O2,V2,G1,P1,A19,1,1
15875,D1203,T136,H2,L897,R18,O2,V2,G1,P1,A88,1,1
15876,D1203,T348,H2,L897,R19,O2,V1,G1,P3,A27,1,1
15877,D1203,T905,H2,L897,R18,O1,V1,G1,P4,A89,1,1
15878,D1203,T107,H2,L107,R23,O2,V1,G1,P3,A40,1,1
15879,D1203,T1041,H2,L107,R15,O1,V1,G1,P3,A50,1,1
15880,D1203,T206,H2,L172,R18,O2,V1,G1,P4,A39,1,1
15881,D1203,T190,H2,L879,R18,O2,V1,G1,P1,A70,1,1
15882,D1203,T756,H2,L897,R36,O1,V8,G1,P4,A4,1,1
15883,D1204,T331,H2,L172,R18,O2,V1,G1,P1,A5,1,1
15884,D1204,T1417,H2,L123,R32,O2,V1,G1,P1,A31,1,1
15885,D1204,T403,H2,L107,R15,O1,V1,G2,P2,A55,1,1
15886,D1204,T1529,H2,L107,R36,O1,V1,G2,P4,A68,1,1
15887,D1204,T135,H2,L897,R19,O1,V1,G2,P1,A69,1,1
15888,D1204,T157,H2,L879,R18,O2,V1,G1,P3,A27,1,1
15889,D1204,T428,H2,L172,R32,O1,V1,G1,P1,A56,1,1
15890,D1204,T978,H2,L107,R15,O2,V1,G1,P1,A56,1,1
15891,D1204,T672,H2,L172,R32,O4,V2,G1,P3,A60,1,2
15892,D1204,T672,H2,L172,R32,O4,V2,G2,P8,A26,1,2
15893,D1204,T142,H2,L897,R32,O2,V1,G2,P2,A22,1,1
15894,D1204,T1528,H2,L107,R32,O2,V1,G2,P1,A1,1,1
15895,D1204,T254,H2,L172,R18,O2,V1,G1,P1,A72,1,1
15896,D1204,T485,H2,L172,R23,O2,V1,G1,P1,A70,1,1
15897,D1205,T236,H2,L897,R15,O1,V1,G2,P1,A57,1,1
15898,D1205,T522,H2,L897,R36,O2,V1,G1,P3,A63,1,1
15899,D1205,T415,H2,L897,R32,O2,V1,G1,P1,A24,1,1
15900,D1205,T227,H2,L897,R32,O2,V5,G1,P1,A44,1,1
15901,D1205,T184,H2,L879,R32,O2,V2,G2,P1,A20,1,1
15902,D1205,T403,H2,L172,R18,O1,V1,G1,P1,A25,1,1
15903,D1205,T213,H2,L897,R36,O1,V1,G1,P1,A69,1,1
15904,D1205,T870,H2,L107,R15,O1,V1,G1,P1,A24,1,1
15905,D1205,T123,H2,L172,R19,O2,V1,G1,P1,A28,1,1
15906,D1205,T205,H2,L172,R17,O1,V1,G1,P3,A20,1,1
15907,D1205,T250,H2,L897,R23,O1,V1,G2,P2,A28,1,1
15908,D1205,T189,H2,L903,R32,O1,V1,G1,P1,A57,1,1
15909,D1205,T216,H2,L107,R18,O2,V1,G1,P1,A45,1,1
15910,D1205,T190,H2,L879,R19,O4,V1,G2,P2,A72,1,2
15911,D1205,T190,H2,L879,R19,O4,V1,G1,P2,A17,1,2
15912,D1205,T799,H2,L107,R36,O1,V1,G2,P4,A13,1,1
15913,D1205,T384,H2,L172,R19,O2,V1,G1,P1,A44,1,1
15914,D1205,T437,H2,L897,R32,O1,V1,G1,P1,A19,1,1
15915,D1206,T1075,H2,L897,R18,O2,V1,G2,P2,A44,1,1
15916,D1206,T133,H2,L172,R23,O2,V1,G2,P1,A30,1,1
15917,D1206,T321,H2,L123,R15,O1,V1,G2,P2,A9,1,1
15918,D1206,T105,H2,L879,R18,O1,V5,G2,P4,A1,1,1
15919,D1206,T105,H2,L879,R32,O4,V1,G1,P1,A66,1,2
15920,D1206,T105,H2,L879,R32,O4,V1,G1,P2,A20,1,2
15921,D1206,T455,H2,L897,R6,O1,V1,G1,P1,A68,1,1
15922,D1206,T136,H2,L897,R18,O2,V1,G1,P4,A13,1,1
15923,D1206,T139,H2,L897,R32,O2,V1,G2,P2,A4,1,1
15924,D1206,T275,H2,L897,R32,O1,V1,G2,P1,A10,1,1
15925,D1206,T297,H2,L897,R32,O2,V1,G1,P2,A80,1,1
15926,D1206,T107,H2,L172,R36,O1,V1,G1,P3,A15,1,1
15927,D1206,T219,H2,L879,R36,O1,V1,G1,P4,A56,1,1
15928,D1206,T345,H2,L172,R79,O1,V1,G1,P4,A41,1,1
15929,D1207,T373,H2,L172,R32,O2,V2,G1,P2,A17,1,1
15930,D1207,T241,H2,L879,R36,O2,V2,G1,P1,A69,1,1
15931,D1207,T195,H2,L879,R19,O2,V1,G1,P1,A2,1,1
15932,D1207,T195,H2,L107,R15,O1,V1,G1,P1,A44,1,1
15933,D1207,T609,H2,L897,R36,O1,V1,G2,P1,A45,1,1
15934,D1207,T1190,H2,L897,R32,O4,V1,G2,P1,A11,1,2
15935,D1207,T1190,H2,L897,R32,O4,V1,G1,P1,A6,1,2
15936,D1207,T274,H2,L107,R15,O1,V1,G1,P1,A20,1,1
15937,D1207,T821,H2,L107,R19,O2,V1,G2,P3,A10,1,1
15938,D1207,T189,H2,L107,R18,O1,V1,G2,P1,A5,1,1
15939,D1207,T310,H2,L107,R18,O1,V1,G1,P3,A4,1,1
15940,D1208,T401,H2,L172,R32,O1,V1,G2,P2,A42,1,1
15941,D1208,T114,H2,L879,R19,O1,V1,G1,P1,A3,1,1
15942,D1208,T270,H2,L123,R19,O1,V1,G1,P1,A71,1,1
15943,D1208,T499,H2,L897,R32,O1,V1,G1,P4,A11,1,1
15944,D1208,T271,H2,L879,R32,O1,V1,G1,P1,A56,1,1
15945,D1208,T149,H2,L879,R15,O1,V2,G1,P1,A29,1,1
15946,D1208,T278,H2,L903,R6,O2,V2,G1,P3,A66,1,1
15947,D1208,T834,H2,L897,R32,O2,V2,G2,P1,A6,1,1
15948,D1208,T120,H2,L172,R36,O1,V1,G1,P1,A80,1,1
15949,D1208,T362,H2,L172,R32,O1,V1,G1,P1,A65,1,1
15950,D1208,T157,H2,L879,R32,O1,V2,G1,P2,A96,1,1
15951,D1208,T1232,H2,L172,R18,O1,V1,G1,P2,A42,1,1
15952,D1208,T266,H2,L107,R15,O2,V1,G2,P1,A6,1,1
15953,D1209,T401,H2,L107,R15,O1,V1,G1,P1,A23,1,1
15954,D1209,T209,H2,L172,R79,O1,V1,G1,P4,A97,1,1
15955,D1209,T184,H2,L172,R32,O1,V1,G1,P3,A48,1,1
15956,D1209,T325,H2,L172,R18,O2,V1,G1,P2,A22,1,1
15957,D1209,T609,H2,L107,R15,O1,V1,G1,P1,A22,1,1
15958,D1209,T169,H2,L879,R18,O2,V1,G2,P1,A18,1,1
15959,D1209,T149,H2,L172,R17,O1,V1,G2,P1,A32,1,1
15960,D1209,T134,H2,L897,R19,O4,V1,G1,P1,A70,1,2
15961,D1209,T134,H2,L897,R19,O4,V1,G1,P2,A66,1,2
15962,D1209,T151,H2,L107,R15,O1,V1,G2,P2,A79,1,1
15963,D1209,T248,H2,L903,R19,O1,V1,G2,P4,A60,1,1
15964,D1209,T105,H2,L879,R18,O2,V1,G1,P3,A69,1,1
15965,D1209,T418,H2,L123,R15,O1,V1,G1,P1,A57,1,1
15966,D1209,T154,H2,L897,R32,O1,V1,G1,P1,A44,1,1
15967,D1209,T137,H2,L123,R54,O1,V1,G1,P1,A13,1,1
15968,D1209,T123,H2,L879,R18,O2,V1,G1,P1,A68,1,1
15969,D1209,T1041,H2,L107,R18,O1,V1,G1,P3,A11,1,1
15970,D1209,T333,H2,L107,R15,O1,V1,G1,P2,A72,1,1
15971,D1209,T1530,H2,L123,R19,O2,V1,G1,P4,A4,1,1
15972,D1210,T177,H2,L879,R18,O1,V1,G1,P3,A15,1,1
15973,D1210,T589,H2,L903,R32,O3,V1,G2,P2,A42,1,2
15974,D1210,T589,H2,L903,R32,O3,V1,G1,P2,A72,1,2
15975,D1210,T581,H2,L172,R18,O2,V1,G1,P2,A13,1,1
15976,D1210,T128,H2,L897,R36,O1,V1,G1,P1,A72,1,1
15977,D1210,T744,H2,L897,R32,O1,V1,G1,P1,A15,1,1
15978,D1210,T195,H2,L879,R32,O4,V1,G1,P2,A23,1,2
15979,D1210,T195,H2,L879,R32,O4,V1,G1,P2,A31,1,2
15980,D1210,T149,H2,L879,R32,O2,V1,G1,P3,A88,1,1
15981,D1210,T237,H2,L897,R32,O2,V2,G2,P1,A44,1,1
15982,D1210,T105,H2,L897,R32,O1,V1,G1,P3,A32,1,1
15983,D1210,T420,H2,L107,R15,O1,V1,G1,P1,A32,1,1
15984,D1210,T123,H2,L172,R19,O2,V1,G2,P2,A52,1,1
15985,D1210,T443,H2,L903,R19,O2,V1,G2,P3,A21,1,1
15986,D1210,T157,H2,L897,R36,O2,V1,G1,P3,A33,1,1
15987,D1210,T157,H2,L897,R32,O1,V1,G1,P3,A50,1,1
15988,D1210,T216,H2,L903,R19,O2,V1,G1,P3,A43,1,1
15989,D1210,T173,H2,L172,R32,O1,V1,G2,P1,A9,1,1
15990,D1210,T404,H2,L107,R6,O4,V1,G1,P3,A72,1,2
15991,D1210,T404,H2,L107,R6,O4,V1,G1,P3,A51,1,2
15992,D1210,T672,H2,L172,R32,O6,V1,G2,P2,A17,1,4
15993,D1210,T672,H2,L172,R32,O6,V1,G1,P1,A27,1,4
15994,D1210,T672,H2,L172,R32,O6,V1,G2,P2,A93,1,4
15995,D1210,T672,H2,L172,R32,O6,V1,G1,P2,A82,1,4
15996,D1210,T547,H2,L903,R36,O1,V1,G1,P4,A13,1,1
15997,D1210,T562,H2,L897,R19,O7,V1,G1,P2,A64,1,3
15998,D1210,T562,H2,L897,R19,O7,V1,G2,P2,A81,1,3
15999,D1210,T399,H2,L879,R18,O1,V1,G1,P2,A2,1,1
16000,D1211,T415,H2,L172,R32,O2,V1,G1,P1,A50,1,1
16001,D1211,T430,H2,L107,R79,O1,V1,G2,P4,A89,1,1
16002,D1211,T169,H2,L879,R19,O2,V5,G1,P1,A71,1,1
16003,D1211,T1033,H2,L897,R36,O1,V8,G1,P4,A84,1,1
16004,D1211,T274,H2,L172,R79,O2,V1,G1,P3,A67,1,1
16005,D1211,T261,H2,L897,R18,O1,V5,G2,P4,A25,1,1
16006,D1211,T560,H2,L172,R32,O1,V1,G1,P1,A74,1,1
16007,D1211,T1028,H2,L107,R15,O1,V1,G1,P3,A28,1,1
16008,D1211,T189,H2,L897,R32,O2,V5,G1,P2,A50,1,1
16009,D1211,T191,H2,L879,R32,O2,V1,G2,P4,A3,1,1
16010,D1211,T883,H2,L897,R36,O1,V1,G1,P4,A18,1,1
16011,D1211,T672,H2,L107,R15,O1,V1,G2,P1,A70,1,1
16012,D1212,T154,H2,L172,R32,O2,V5,G1,P1,A22,1,1
16013,D1212,T275,H2,L769,R36,O1,V1,G1,P1,A73,1,1
16014,D1213,T819,H2,L897,R32,O2,V9,G1,P2,A48,1,1
16015,D1213,T195,H2,L897,R32,O1,V1,G1,P2,A26,1,1
16016,D1213,T829,H2,L172,R36,O2,V1,G2,P3,A69,1,1
16017,D1213,T174,H2,L123,R15,O2,V1,G1,P1,A60,1,1
16018,D1213,T193,H2,L172,R32,O1,V1,G1,P1,A44,1,1
16019,D1214,T498,H2,L123,R15,O2,V1,G1,P2,A4,1,1
16020,D1214,T195,H2,L172,R32,O2,V1,G1,P1,A24,1,1
16021,D1214,T1069,H2,L107,R36,O1,V1,G1,P1,A53,1,1
16022,D1214,T796,H2,L172,R18,O1,V1,G2,P4,A36,1,1
16023,D1214,T184,H2,L107,R15,O2,V1,G2,P1,A49,1,1
16024,D1214,T441,H2,L897,R36,O2,V1,G1,P3,A4,1,1
16025,D1214,T441,H2,L107,R15,O2,V1,G1,P1,A30,1,1
16026,D1214,T136,H2,L879,R19,O2,V1,G1,P1,A59,1,1
16027,D1214,T123,H2,L897,R32,O1,V1,G2,P1,A61,1,1
16028,D1214,T275,H2,L897,R23,O1,V1,G2,P4,A37,1,1
16029,D1214,T190,H2,L897,R32,O1,V1,G1,P1,A22,1,1
16030,D1214,T458,H2,L897,R36,O1,V1,G1,P4,A10,1,1
16031,D1214,T378,H2,L897,R32,O2,V1,G1,P1,A54,1,1
16032,D1214,T435,H2,L107,R19,O1,V1,G1,P4,A9,1,1
16033,D1214,T311,H2,L107,R23,O2,V1,G1,P3,A54,1,1
16034,D1215,T401,H2,L897,R32,O1,V1,G1,P1,A22,1,1
16035,D1215,T702,H2,L172,R32,O2,V2,G1,P1,A33,1,1
16036,D1215,T450,H2,L172,R19,O1,V1,G1,P1,A22,1,1
16037,D1215,T659,H2,L897,R15,O1,V1,G1,P1,A66,1,1
16038,D1215,T184,H2,L903,R36,O2,V1,G1,P3,A71,1,1
16039,D1215,T417,H2,L107,R18,O2,V1,G2,P1,A53,1,1
16040,D1215,T526,H2,L897,R36,O1,V2,G1,P4,A48,1,1
16041,D1215,T123,H2,L879,R18,O1,V1,G1,P3,A54,1,1
16042,D1215,T275,H2,L897,R18,O2,V1,G2,P2,A95,1,1
16043,D1215,T205,H2,L107,R15,O1,V1,G1,P2,A3,1,1
16044,D1215,T364,H2,L172,R36,O1,V5,G1,P4,A82,1,1
16045,D1215,T266,H2,L903,R15,O1,V1,G1,P1,A69,1,1
16046,D1216,T401,H2,L897,R36,O1,V1,G1,P2,A69,1,1
16047,D1216,T114,H2,L897,R32,O1,V1,G1,P1,A23,1,1
16048,D1216,T931,H2,L897,R79,O1,V2,G1,P1,A66,1,1
16049,D1216,T226,H2,L879,R18,O2,V5,G1,P4,A4,1,1
16050,D1216,T393,H2,L172,R18,O2,V1,G1,P3,A15,1,1
16051,D1216,T411,H2,L897,R32,O2,V1,G1,P1,A71,1,1
16052,D1216,T394,H2,L107,R18,O1,V1,G1,P4,A91,1,1
16053,D1216,T441,H2,L897,R36,O2,V1,G1,P4,A63,1,1
16054,D1216,T343,H2,L107,R18,O2,V1,G1,P2,A65,1,1
16055,D1216,T152,H2,L897,R32,O2,V1,G2,P1,A61,1,1
16056,D1216,T120,H2,L879,R32,O2,V1,G1,P5,A34,1,1
16057,D1216,T136,H2,L897,R19,O2,V1,G1,P3,A71,1,1
16058,D1216,T136,H2,L879,R32,O1,V1,G2,P1,A80,1,1
16059,D1216,T322,H2,L897,R32,O1,V1,G1,P3,A72,1,1
16060,D1216,T190,H2,L879,R32,O8,V1,G2,P2,A60,1,4
16061,D1216,T190,H2,L879,R32,O8,V1,G1,P1,A56,1,4
16062,D1216,T190,H2,L879,R32,O8,V1,G2,P2,A57,1,4
16063,D1216,T190,H2,L879,R32,O8,V1,G1,P2,A17,1,4
16064,D1216,T672,H2,L107,R15,O3,V1,G2,P2,A17,1,2
16065,D1216,T672,H2,L107,R15,O3,V1,G1,P1,A31,1,2
16066,D1216,T399,H2,L879,R18,O1,V8,G2,P4,A2,1,1
16067,D1217,T283,H2,L172,R32,O1,V1,G1,P4,A67,1,1
16068,D1217,T169,H2,L879,R32,O4,V1,G2,P1,A20,1,2
16069,D1217,T169,H2,L879,R32,O4,V1,G1,P2,A81,1,2
16070,D1217,T105,H2,L879,R18,O1,V1,G2,P4,A64,1,1
16071,D1217,T215,H2,L903,R19,O1,V1,G1,P3,A41,1,1
16072,D1217,T191,H2,L879,R36,O1,V1,G1,P3,A8,1,1
16073,D1217,T531,H2,L107,R15,O1,V1,G1,P2,A96,1,1
16074,D1218,T545,H2,L897,R18,O1,V1,G1,P2,A64,1,1
16075,D1218,T1511,H2,L107,R36,O1,V1,G2,P2,A72,1,1
16076,D1218,T144,H2,L107,R15,O1,V1,G1,P2,A22,1,1
16077,D1218,T225,H2,L172,R18,O1,V1,G1,P1,A44,1,1
16078,D1218,T570,H2,L172,R15,O1,V2,G1,P1,A23,1,1
16079,D1218,T241,H2,L123,R15,O3,V1,G1,P1,A8,1,2
16080,D1218,T241,H2,L123,R15,O3,V1,G1,P2,A31,1,2
16081,D1218,T270,H2,L903,R18,O2,V5,G1,P2,A67,1,1
16082,D1218,T115,H2,L903,R36,O1,V1,G1,P4,A86,1,1
16083,D1218,T230,H2,L107,R32,O1,V1,G1,P1,A3,1,1
16084,D1218,T120,H2,L879,R32,O1,V1,G2,P1,A71,1,1
16085,D1218,T120,H2,L107,R15,O1,V1,G1,P1,A66,1,1
16086,D1218,T123,H2,L897,R32,O2,V2,G1,P1,A16,1,1
16087,D1218,T291,H2,L903,R36,O1,V5,G2,P4,A68,1,1
16088,D1218,T349,H2,L172,R23,O1,V1,G1,P4,A78,1,1
16089,D1218,T107,H2,L897,R36,O2,V8,G2,P4,A80,1,1
16090,D1218,T572,H2,L897,R18,O1,V1,G2,P4,A4,1,1
16091,D1219,T144,H2,L879,R32,O2,V2,G1,P2,A4,1,1
16092,D1219,T659,H2,L172,R18,O1,V5,G1,P4,A82,1,1
